epoch,step,test_accuracy,test_loss,test_precision,training_accuracy,training_loss,training_precision,validation_accuracy,validation_loss,validation_precision
6,4149,,,,0.8703703880310059,0.4002630114555359,0.9166666269302368,,,
6,4171,,,,,,,0.8180269002914429,0.4868088662624359,0.8201016783714294
7,4199,,,,0.8404762148857117,0.561866044998169,0.8450000286102295,,,
7,4249,,,,0.82962965965271,0.37018465995788574,0.82962965965271,,,
7,4299,,,,0.7583333253860474,0.6570212244987488,0.7633333206176758,,,
7,4349,,,,0.9841270446777344,0.07217755168676376,0.9861111640930176,,,
7,4399,,,,1.0,0.0726364254951477,1.0,,,
7,4449,,,,0.9120370149612427,0.38913798332214355,0.8518518805503845,,,
7,4499,,,,0.8666666746139526,0.42029744386672974,0.8566666841506958,,,
7,4549,,,,0.875,0.17616300284862518,0.8500000238418579,,,
7,4599,,,,0.8981481790542603,0.28887027502059937,0.9259259700775146,,,
7,4649,,,,0.9333333969116211,0.20876307785511017,0.8958333730697632,,,
7,4699,,,,0.9722222089767456,0.17954641580581665,0.9629629850387573,,,
7,4749,,,,0.6599999666213989,0.3612256348133087,0.7799999713897705,,,
7,4767,,,,,,,0.8246262073516846,0.4532344341278076,0.8264725208282471
8,4799,,,,0.9466667175292969,0.14827455580234528,0.9583333730697632,,,
8,4849,,,,0.7916667461395264,0.4123275876045227,0.8500000238418579,,,
8,4899,,,,0.9000000357627869,0.17017896473407745,0.9690476655960083,,,
8,4949,,,,0.8827160596847534,0.2380203753709793,0.8703703880310059,,,
8,4999,,,,0.7599999904632568,0.5980623960494995,0.7666666507720947,,,
8,5049,,,,0.8299999833106995,0.5734992623329163,0.8300000429153442,,,
8,5099,,,,0.9166666269302368,0.09492179751396179,0.9166666865348816,,,
8,5149,,,,0.7266666889190674,0.7111530900001526,0.8016666769981384,,,
8,5199,,,,0.9200000166893005,0.6060248613357544,0.9023809432983398,,,
8,5249,,,,0.835185170173645,0.49069857597351074,0.888888955116272,,,
8,5299,,,,0.8064814805984497,0.5693231225013733,0.8166667222976685,,,
8,5349,,,,0.6223809719085693,0.6083385348320007,0.6357142925262451,,,
8,5363,,,,,,,0.8202530145645142,0.48027828335762024,0.8250986337661743
9,5399,,,,0.9333333969116211,0.23429682850837708,0.8765432238578796,,,
9,5449,,,,0.6790123581886292,0.5357726812362671,0.6296296119689941,,,
9,5499,,,,0.9166667461395264,0.27956411242485046,0.9222222566604614,,,
9,5549,,,,0.8703703880310059,0.32320743799209595,0.9382716417312622,,,
9,5599,,,,0.73416668176651,0.5883290767669678,0.7000000476837158,,,
9,5649,,,,0.84333336353302,0.3253985643386841,0.8166667222976685,,,
9,5699,,,,0.8203703165054321,0.2887396812438965,0.8333333730697632,,,
9,5749,,,,0.9416666626930237,0.2638498842716217,0.9607143402099609,,,
9,5799,,,,0.7166666984558105,0.39100146293640137,0.8100000023841858,,,
9,5849,,,,0.7896825075149536,0.4820388853549957,0.7962962985038757,,,
9,5899,,,,0.8909090757369995,0.3444331884384155,0.9071428775787354,,,
9,5949,,,,0.8523809909820557,0.22297954559326172,0.8666666746139526,,,
9,5959,,,,,,,0.8311277031898499,0.43817129731178284,0.8348056674003601
10,5960,0.8546209931373596,0.38731861114501953,0.853862464427948,,,,,,
